frame,cpu_ms,gpu_ms,draw_calls,cpu_avg_ms,cpu_p95_ms,cpu_p99_ms,gpu_avg_ms,gpu_p95_ms,gpu_p99_ms,terrain_gpu_ms,ui_gpu_ms,vegetation_gpu_ms,vegetation_shadows_gpu_ms
3037,3.729,9.503,1545,5.235,7.786,8.672,10.551,14.001,14.807,1.353,0.092,2.455,5.604
3038,3.883,8.704,1604,5.234,7.786,8.672,10.550,14.001,14.807,1.763,0.095,2.449,4.397
3039,3.744,9.599,1604,5.234,7.786,8.672,10.550,14.001,14.807,2.685,0.085,2.438,4.391
3040,4.237,9.242,1604,5.233,7.786,8.672,10.549,14.001,14.807,1.295,0.081,3.480,4.386
3041,4.908,7.453,1573,5.233,7.785,8.672,10.548,14.001,14.807,1.254,0.078,2.216,3.905
3042,6.566,8.911,1573,5.234,7.785,8.672,10.548,14.001,14.807,1.175,0.079,2.218,5.440
3043,3.627,7.377,1573,5.233,7.785,8.671,10.547,14.001,14.807,1.183,0.078,2.214,3.901
3044,3.537,8.171,1548,5.233,7.785,8.671,10.546,14.001,14.807,1.072,0.079,2.030,4.992
3045,4.591,6.939,1548,5.232,7.785,8.671,10.545,14.001,14.807,1.091,0.082,2.032,3.734
3046,3.572,8.332,1548,5.232,7.785,8.671,10.544,14.001,14.807,1.092,0.080,2.022,5.138
3047,4.640,6.170,1534,5.232,7.785,8.671,10.543,14.001,14.807,1.015,0.088,1.802,3.265
3048,3.489,7.274,1534,5.231,7.785,8.671,10.542,14.001,14.807,1.027,0.086,2.917,3.243
3049,4.932,6.182,1534,5.231,7.785,8.671,10.540,14.001,14.807,1.011,0.093,1.814,3.263
3050,3.814,6.200,1534,5.231,7.785,8.671,10.539,14.001,14.807,1.051,0.081,1.799,3.269
3051,3.838,7.405,1527,5.230,7.785,8.671,10.538,14.001,14.807,1.102,0.092,1.806,4.405
3052,3.496,6.194,1527,5.230,7.785,8.670,10.536,14.001,14.807,1.042,0.083,1.793,3.277
3053,3.666,7.318,1527,5.229,7.784,8.670,10.535,14.001,14.807,1.066,0.083,1.802,4.367
3054,3.776,6.192,1527,5.229,7.784,8.670,10.534,14.001,14.807,1.041,0.086,1.809,3.256
3055,3.454,7.993,1519,5.228,7.784,8.670,10.533,14.001,14.807,1.173,0.080,2.020,4.721
3056,4.450,6.777,1519,5.228,7.784,8.670,10.532,14.001,14.806,1.137,0.079,2.006,3.554
3057,3.461,7.755,1519,5.227,7.784,8.670,10.531,14.001,14.806,1.123,0.082,3.203,3.346
3058,4.788,6.338,1519,5.227,7.784,8.670,10.529,14.001,14.806,1.093,0.084,1.815,3.346
3059,3.413,8.122,1516,5.226,7.784,8.670,10.529,14.001,14.806,1.225,0.082,3.194,3.620
3060,4.095,6.995,1516,5.226,7.784,8.670,10.527,14.001,14.806,1.225,0.081,2.070,3.619
3061,3.597,8.165,1505,5.226,7.784,8.669,10.527,14.001,14.806,1.285,0.090,3.164,3.627
3062,3.952,6.976,1505,5.225,7.783,8.669,10.526,14.001,14.806,1.211,0.077,2.061,3.627
3063,3.458,9.381,1498,5.225,7.783,8.669,10.525,14.001,14.806,1.372,0.082,3.564,4.362
3064,3.542,8.211,1498,5.224,7.782,8.669,10.524,14.000,14.806,1.298,0.125,2.441,4.346
3065,3.471,9.602,1489,5.223,7.782,8.669,10.524,14.000,14.806,1.413,0.105,2.459,5.625
3066,3.471,8.302,1489,5.223,7.781,8.669,10.523,14.000,14.806,1.403,0.104,2.438,4.358
3067,3.435,9.728,1488,5.222,7.781,8.669,10.523,14.000,14.806,1.444,0.115,2.485,5.684
3068,5.639,9.396,1488,5.222,7.780,8.669,10.523,14.000,14.806,1.421,0.088,3.487,4.400
3069,5.213,8.340,1470,5.222,7.780,8.669,10.522,14.000,14.806,1.343,0.077,2.477,4.443
3070,5.603,9.377,1470,5.222,7.779,8.668,10.522,14.000,14.806,1.353,0.083,3.493,4.448
3071,3.398,8.376,1468,5.222,7.779,8.668,10.521,14.000,14.806,1.417,0.076,2.452,4.430
3072,3.498,9.377,1468,5.221,7.778,8.668,10.521,14.000,14.806,1.343,0.079,2.458,5.497
3073,3.514,8.367,1556,5.221,7.777,8.668,10.520,14.000,14.806,1.358,0.078,2.474,4.456
3074,3.536,9.638,1556,5.220,7.777,8.668,10.520,14.000,14.806,1.442,0.087,2.464,5.644
3075,4.524,9.490,1545,5.220,7.776,8.668,10.519,13.999,14.806,1.350,0.104,3.603,4.433
3076,3.578,8.362,1545,5.219,7.776,8.668,10.519,13.999,14.806,1.380,0.080,2.449,4.453
3077,4.148,7.564,1598,5.219,7.775,8.668,10.518,13.999,14.806,1.287,0.094,2.242,3.940
3078,3.909,7.524,1598,5.219,7.775,8.668,10.517,13.999,14.806,1.276,0.090,2.236,3.921
3079,4.032,9.159,1591,5.218,7.774,8.667,10.516,13.999,14.806,1.303,0.079,2.438,5.340
3080,5.534,8.054,1591,5.218,7.774,8.667,10.515,13.999,14.806,1.313,0.079,2.422,4.240
3081,3.675,9.274,1589,5.218,7.773,8.667,10.515,13.999,14.806,1.310,0.081,2.429,5.455
3082,4.568,8.117,1589,5.218,7.773,8.667,10.514,13.999,14.806,1.356,0.085,2.424,4.252
3083,3.515,8.687,1584,5.217,7.773,8.667,10.514,13.999,14.806,1.227,0.083,2.258,5.120
3084,4.372,8.538,1584,5.217,7.773,8.667,10.513,13.999,14.806,1.221,0.093,3.257,3.967
3085,3.632,6.051,1551,5.216,7.773,8.667,10.512,13.999,14.806,1.005,0.081,1.766,3.198
3086,4.117,6.099,1551,5.216,7.773,8.667,10.510,13.999,14.806,1.009,0.094,1.783,3.213
3087,3.849,7.160,1547,5.216,7.773,8.667,10.509,13.999,14.805,0.994,0.082,1.763,4.321
3088,3.870,6.091,1547,5.215,7.773,8.666,10.508,13.999,14.805,1.036,0.092,1.770,3.193
3089,3.659,7.426,1528,5.215,7.773,8.666,10.507,13.999,14.805,1.063,0.158,1.771,4.433
3090,4.081,6.170,1528,5.214,7.773,8.666,10.505,13.999,14.805,1.069,0.096,1.770,3.235
3091,4.517,7.493,1528,5.214,7.773,8.666,10.504,13.999,14.805,1.231,0.081,2.911,3.270
3092,7.218,6.088,1528,5.215,7.773,8.666,10.503,13.999,14.805,1.012,0.086,1.771,3.219
3093,7.055,8.469,1536,5.215,7.773,8.666,10.502,13.998,14.805,1.345,0.085,3.206,3.834
3094,4.290,7.396,1536,5.215,7.772,8.666,10.501,13.998,14.805,1.264,0.093,2.208,3.832
3095,3.965,8.366,1536,5.215,7.772,8.666,10.500,13.998,14.805,1.254,0.093,3.189,3.829
3096,3.820,7.363,1536,5.214,7.772,8.666,10.499,13.998,14.805,1.257,0.083,2.206,3.818
3097,3.559,8.512,1552,5.214,7.772,8.665,10.499,13.998,14.805,1.268,0.096,3.249,3.899
3098,3.650,7.484,1552,5.213,7.772,8.665,10.498,13.998,14.805,1.258,0.097,2.240,3.889
3099,3.593,8.658,1552,5.213,7.772,8.665,10.497,13.998,14.805,1.256,0.087,3.418,3.897
3100,3.515,7.535,1552,5.212,7.772,8.665,10.496,13.998,14.805,1.311,0.081,2.252,3.891
3101,3.547,9.819,1554,5.211,7.772,8.665,10.496,13.998,14.805,1.347,0.085,2.690,5.697
3102,4.976,8.784,1554,5.211,7.772,8.665,10.495,13.998,14.805,1.366,0.081,2.695,4.642
3103,3.664,9.858,1554,5.211,7.771,8.665,10.495,13.998,14.805,1.372,0.083,2.678,5.725
3104,3.815,9.761,1554,5.210,7.771,8.665,10.495,13.998,14.805,1.336,0.092,3.682,4.651
3105,3.471,8.513,1538,5.210,7.771,8.665,10.494,13.998,14.805,1.626,0.080,2.451,4.356
3106,4.217,9.580,1538,5.210,7.771,8.665,10.494,13.998,14.805,1.330,0.089,2.459,5.703
3107,3.453,8.207,1538,5.209,7.770,8.665,10.493,13.998,14.805,1.325,0.082,2.465,4.335
3108,3.975,9.799,1506,5.209,7.770,8.665,10.493,13.998,14.805,1.415,0.088,2.655,5.641
3109,4.534,8.784,1506,5.208,7.770,8.664,10.493,13.998,14.805,1.418,0.097,2.655,4.615
3110,4.151,7.833,1528,5.208,7.769,8.664,10.492,13.998,14.804,2.589,0.083,1.964,3.196
3111,4.185,6.429,1528,5.208,7.769,8.664,10.490,13.998,14.804,1.163,0.098,1.974,3.194
3112,4.392,8.021,1528,5.207,7.769,8.664,10.490,13.998,14.804,1.347,0.098,1.959,4.617
3113,3.919,6.499,1530,5.207,7.768,8.664,10.488,13.998,14.804,1.203,0.099,1.972,3.225
3114,3.498,7.998,1530,5.207,7.768,8.664,10.488,13.998,14.804,1.379,0.132,1.972,4.515
3115,5.211,6.497,1530,5.207,7.768,8.664,10.486,13.998,14.804,1.230,0.083,1.983,3.201
3116,6.436,7.598,1530,5.207,7.768,8.664,10.485,13.998,14.804,1.245,0.092,1.972,4.289
3117,5.901,6.521,1523,5.207,7.767,8.664,10.484,13.998,14.804,1.116,0.080,1.972,3.353
3118,3.662,7.630,1523,5.207,7.767,8.664,10.483,13.998,14.804,1.127,0.081,1.967,4.456
3119,3.842,6.533,1523,5.206,7.767,8.664,10.482,13.998,14.804,1.110,0.086,1.975,3.363
3120,3.540,7.745,1572,5.206,7.766,8.664,10.481,13.998,14.804,1.118,0.095,1.983,4.549
3121,4.089,6.638,1572,5.205,7.766,8.664,10.480,13.998,14.804,1.119,0.093,1.991,3.435
3122,3.532,7.802,1572,5.205,7.766,8.664,10.479,13.998,14.804,1.129,0.081,3.146,3.446
3123,4.519,6.636,1572,5.205,7.766,8.663,10.478,13.997,14.804,1.115,0.084,2.001,3.437
3124,3.502,7.763,1569,5.204,7.766,8.663,10.477,13.997,14.804,1.151,0.088,3.032,3.493
3125,3.948,6.732,1569,5.204,7.766,8.663,10.476,13.997,14.804,1.139,0.081,2.024,3.488
3126,3.493,6.733,1569,5.203,7.766,8.663,10.474,13.997,14.803,1.130,0.097,2.012,3.495
3127,3.486,6.586,1569,5.202,7.766,8.663,10.473,13.997,14.803,0.975,0.086,2.028,3.497
3128,3.527,7.449,1581,5.202,7.766,8.663,10.472,13.997,14.803,1.305,0.094,2.251,3.799
3129,3.517,8.514,1581,5.201,7.766,8.663,10.472,13.997,14.803,2.363,0.080,2.271,3.800
3130,3.776,8.438,1581,5.201,7.766,8.663,10.471,13.997,14.803,1.314,0.083,3.237,3.804
3131,3.772,7.429,1581,5.201,7.766,8.663,10.470,13.997,14.803,1.278,0.083,2.251,3.816
3132,3.680,8.327,1584,5.200,7.766,8.663,10.469,13.997,14.803,1.206,0.083,3.271,3.767
3133,3.480,7.345,1584,5.199,7.766,8.663,10.468,13.997,14.803,1.249,0.081,2.268,3.748
3134,3.753,8.323,1584,5.199,7.766,8.663,10.468,13.997,14.803,1.206,0.085,3.265,3.767
3135,3.486,7.252,1559,5.198,7.766,8.663,10.467,13.997,14.803,1.194,0.080,2.237,3.742
3136,3.616,8.306,1559,5.198,7.766,8.663,10.466,13.997,14.803,1.211,0.085,3.256,3.755
3137,3.450,7.292,1552,5.197,7.766,8.662,10.465,13.996,14.803,1.210,0.094,2.236,3.751
3138,3.825,8.292,1552,5.197,7.766,8.662,10.464,13.996,14.803,1.203,0.084,3.244,3.761
3139,3.446,7.991,1556,5.196,7.766,8.662,10.463,13.996,14.803,1.351,0.091,2.423,4.126
3140,3.532,7.918,1556,5.196,7.766,8.662,10.463,13.996,14.803,1.269,0.116,2.432,4.102
3141,3.434,7.935,1556,5.195,7.766,8.662,10.462,13.996,14.803,1.313,0.080,2.433,4.108
3142,4.817,9.012,1556,5.195,7.766,8.662,10.461,13.996,14.802,1.225,0.078,2.433,5.277
3143,5.842,7.995,1636,5.195,7.765,8.662,10.461,13.996,14.802,1.243,0.081,2.473,4.198
3144,4.257,9.155,1636,5.195,7.765,8.662,10.460,13.996,14.802,1.318,0.079,2.474,5.284
3145,4.776,8.015,1636,5.195,7.765,8.662,10.459,13.996,14.802,1.240,0.092,2.485,4.199
3146,3.736,9.191,1636,5.195,7.765,8.662,10.459,13.995,14.802,1.288,0.086,2.472,5.344
3147,4.149,9.078,1611,5.194,7.765,8.662,10.459,13.995,14.802,1.276,0.085,3.500,4.218
3148,3.601,8.032,1611,5.194,7.765,8.662,10.458,13.995,14.802,1.268,0.083,2.463,4.219
3149,3.722,7.880,1588,5.193,7.765,8.662,10.457,13.995,14.802,1.228,0.085,3.105,3.462
3150,3.939,6.774,1588,5.193,7.765,8.662,10.456,13.995,14.802,1.162,0.085,2.058,3.470
3151,3.987,7.867,1588,5.192,7.765,8.661,10.455,13.995,14.802,1.213,0.088,3.081,3.486
3152,3.882,6.703,1565,5.192,7.765,8.661,10.454,13.994,14.802,1.127,0.086,2.054,3.436
3153,3.523,6.766,1565,5.191,7.765,8.661,10.453,13.994,14.802,1.193,0.084,2.034,3.455
3154,3.563,6.769,1567,5.191,7.765,8.661,10.451,13.994,14.802,1.165,0.082,2.070,3.451
3155,3.701,6.810,1567,5.190,7.765,8.661,10.450,13.994,14.802,1.194,0.080,2.068,3.468
3156,4.802,7.885,1551,5.190,7.765,8.661,10.449,13.994,14.802,1.160,0.082,2.051,4.593
3157,3.632,6.760,1551,5.190,7.765,8.661,10.448,13.994,14.802,1.183,0.081,2.042,3.454
3158,3.672,8.016,1551,5.189,7.765,8.661,10.447,13.993,14.801,1.239,0.081,2.051,4.645
3159,3.788,6.695,1551,5.189,7.765,8.661,10.446,13.993,14.801,1.131,0.077,2.044,3.442
3160,3.489,9.175,1530,5.188,7.764,8.661,10.446,13.993,14.801,1.312,0.081,2.453,5.329
3161,4.050,7.972,1530,5.188,7.764,8.661,10.445,13.993,14.801,1.331,0.101,2.442,4.099
3162,3.599,9.210,1530,5.188,7.764,8.661,10.445,13.993,14.801,2.579,0.082,2.455,4.094
3163,3.719,9.163,1514,5.187,7.763,8.661,10.444,13.992,14.801,1.297,0.082,3.497,4.288
3164,3.446,8.248,1514,5.187,7.763,8.661,10.444,13.992,14.801,1.370,0.094,2.453,4.331
3165,3.747,9.376,1516,5.186,7.762,8.660,10.443,13.992,14.801,1.296,0.100,2.451,5.529
3166,3.639,8.260,1516,5.186,7.762,8.660,10.443,13.992,14.801,1.415,0.085,2.456,4.303
3167,4.990,9.623,1504,5.186,7.761,8.660,10.442,13.991,14.801,1.385,0.082,2.502,5.654
3168,5.548,9.606,1504,5.186,7.761,8.660,10.442,13.991,14.801,1.447,0.090,3.619,4.450
3169,3.937,8.364,1515,5.185,7.760,8.660,10.441,13.991,14.801,1.341,0.080,2.505,4.438
3170,4.041,9.554,1515,5.185,7.760,8.660,10.441,13.991,14.801,1.361,0.082,3.640,4.471
3171,3.439,8.369,1486,5.184,7.759,8.660,10.440,13.991,14.801,1.337,0.080,2.490,4.462
3172,3.649,9.537,1486,5.184,7.759,8.660,10.440,13.990,14.801,1.372,0.082,2.485,5.598
3173,3.862,8.493,1565,5.183,7.758,8.660,10.440,13.990,14.801,1.395,0.081,2.508,4.508
3174,3.524,9.739,1565,5.183,7.758,8.660,10.439,13.990,14.801,1.494,0.078,2.506,5.661
3175,4.697,9.523,1565,5.183,7.757,8.660,10.439,13.990,14.800,1.361,0.083,3.586,4.494
3176,3.796,8.651,1616,5.182,7.757,8.660,10.439,13.989,14.800,1.318,0.083,2.500,4.749
3177,4.341,9.826,1616,5.182,7.756,8.660,10.438,13.989,14.800,1.302,0.077,2.517,5.930
3178,4.304,8.618,1616,5.182,7.756,8.660,10.438,13.989,14.800,1.310,0.082,2.501,4.725
3179,4.005,9.823,1613,5.181,7.755,8.659,10.438,13.989,14.800,1.338,0.080,2.513,5.893
3180,4.831,9.775,1613,5.181,7.755,8.659,10.437,13.989,14.800,1.294,0.085,3.648,4.748
3181,3.958,8.667,1613,5.181,7.754,8.659,10.437,13.988,14.800,1.323,0.077,2.503,4.763
3182,4.258,9.190,1595,5.181,7.754,8.659,10.436,13.988,14.800,1.216,0.081,2.327,5.566
3183,4.116,8.017,1595,5.180,7.754,8.659,10.436,13.988,14.800,1.189,0.085,2.307,4.436
3184,4.345,9.151,1595,5.180,7.754,8.659,10.435,13.988,14.800,1.191,0.078,2.321,5.562
3185,5.053,7.411,1577,5.180,7.753,8.659,10.434,13.988,14.800,1.148,0.082,2.097,4.083
3186,3.674,8.615,1577,5.180,7.753,8.659,10.434,13.988,14.800,1.149,0.109,2.104,5.253
3187,4.138,7.439,1577,5.179,7.753,8.659,10.433,13.988,14.800,1.170,0.083,2.088,4.097
3188,3.992,8.201,1554,5.179,7.753,8.659,10.432,13.987,14.800,1.082,0.093,1.878,5.147
3189,3.995,6.862,1554,5.178,7.753,8.659,10.431,13.987,14.800,1.046,0.085,1.890,3.841
3190,4.993,8.186,1554,5.178,7.753,8.659,10.430,13.987,14.800,1.080,0.093,1.880,5.133
3191,5.947,6.801,1554,5.179,7.752,8.659,10.429,13.987,14.799,0.978,0.081,1.887,3.855
3192,3.624,9.180,1548,5.178,7.752,8.659,10.429,13.987,14.799,1.267,0.081,2.274,5.557
3193,3.986,8.013,1548,5.178,7.752,8.658,10.428,13.987,14.799,1.233,0.098,2.265,4.417
3194,3.495,7.853,1548,5.177,7.752,8.658,10.427,13.987,14.799,1.079,0.085,2.266,4.422
3195,3.728,9.349,1534,5.177,7.752,8.658,10.427,13.987,14.799,1.262,0.081,3.444,4.562
3196,3.442,8.264,1534,5.176,7.751,8.658,10.426,13.987,14.799,1.252,0.082,2.329,4.601
3197,3.668,9.319,1534,5.176,7.751,8.658,10.426,13.986,14.799,1.264,0.080,2.334,5.641
3198,4.011,8.247,1534,5.175,7.751,8.658,10.425,13.986,14.799,1.247,0.087,2.331,4.582
3199,3.833,9.189,1527,5.175,7.751,8.658,10.425,13.986,14.799,1.302,0.077,2.551,5.259
3200,4.790,10.441,1527,5.175,7.751,8.658,10.425,13.986,14.799,1.293,0.084,3.817,5.248
3201,3.827,9.186,1527,5.174,7.751,8.658,10.424,13.986,14.799,1.291,0.080,2.565,5.250
3202,3.842,9.315,1515,5.174,7.750,8.658,10.424,13.986,14.799,1.360,0.082,2.559,5.314
3203,4.657,10.497,1515,5.174,7.750,8.658,10.424,13.986,14.799,1.443,0.087,3.667,5.300
3204,3.608,9.319,1515,5.173,7.750,8.658,10.424,13.986,14.798,1.359,0.087,2.567,5.307
3205,4.340,10.536,1499,5.173,7.750,8.658,10.424,13.986,14.798,1.364,0.078,2.608,6.486
3206,4.666,9.445,1499,5.173,7.750,8.658,10.423,13.986,14.798,1.363,0.097,2.582,5.402
3207,4.089,9.451,1560,5.173,7.750,8.658,10.423,13.986,14.798,1.353,0.106,2.583,5.410
3208,5.083,10.773,1560,5.173,7.749,8.658,10.423,13.986,14.798,1.503,0.090,2.569,6.611
3209,4.329,9.600,1560,5.172,7.749,8.658,10.423,13.986,14.798,1.496,0.107,2.578,5.419
3210,4.026,10.129,1544,5.172,7.749,8.658,10.423,13.986,14.798,2.667,0.100,2.363,4.999
3211,5.617,9.876,1544,5.172,7.749,8.658,10.423,13.986,14.797,1.270,0.083,2.384,6.140
3212,4.035,8.741,1544,5.172,7.749,8.658,10.422,13.986,14.797,1.264,0.080,2.368,5.029
3213,4.123,10.430,1611,5.171,7.749,8.658,10.422,13.986,14.797,1.307,0.079,2.578,6.467
3214,3.918,10.474,1611,5.171,7.748,8.657,10.422,13.986,14.797,1.342,0.083,3.664,5.384
3215,3.843,9.595,1611,5.171,7.748,8.657,10.422,13.986,14.797,1.548,0.079,2.564,5.404
3216,4.360,9.821,1606,5.170,7.748,8.657,10.422,13.986,14.797,1.208,0.077,2.397,6.139
3217,3.517,8.728,1606,5.170,7.748,8.657,10.421,13.985,14.797,1.183,0.087,2.395,5.063
3218,3.907,10.094,1606,5.169,7.748,8.657,10.421,13.985,14.796,1.241,0.087,2.392,6.374
3219,4.393,9.111,1584,5.169,7.748,8.657,10.421,13.985,14.796,1.125,0.100,3.277,4.609
3220,3.912,7.969,1584,5.169,7.747,8.657,10.420,13.985,14.796,1.107,0.089,2.156,4.618
3221,4.258,9.226,1584,5.169,7.747,8.657,10.420,13.985,14.796,1.168,0.078,2.141,5.837
3222,4.130,8.676,1580,5.168,7.747,8.657,10.419,13.985,14.796,1.263,0.082,2.343,4.988
3223,3.789,9.842,1580,5.168,7.747,8.657,10.419,13.985,14.796,1.277,0.078,2.346,6.141
3224,5.677,9.844,1580,5.168,7.747,8.657,10.419,13.985,14.796,1.288,0.086,3.502,4.968
3225,3.787,8.045,1559,5.168,7.747,8.657,10.418,13.984,14.795,1.142,0.080,2.158,4.664
3226,4.219,9.738,1559,5.167,7.746,8.657,10.418,13.984,14.795,1.156,0.083,2.151,6.347
3227,4.577,8.067,1559,5.167,7.746,8.657,10.417,13.984,14.795,1.148,0.098,2.167,4.654
3228,4.116,9.837,1541,5.167,7.746,8.657,10.417,13.984,14.795,1.401,0.089,2.308,6.039
3229,5.063,8.372,1541,5.167,7.746,8.657,10.416,13.984,14.795,1.171,0.115,2.316,4.770
3230,4.487,8.212,1541,5.166,7.746,8.657,10.416,13.983,14.795,1.084,0.080,2.301,4.747
3231,5.877,10.944,1531,5.167,7.746,8.657,10.416,13.983,14.795,1.301,0.077,2.770,6.797
3232,5.047,9.741,1531,5.167,7.745,8.657,10.415,13.983,14.794,1.248,0.084,2.753,5.655
3233,3.851,11.060,1531,5.166,7.745,8.657,10.416,13.983,14.794,1.275,0.080,2.760,6.946
3234,3.645,11.275,1513,5.166,7.745,8.657,10.416,13.982,14.794,1.340,0.078,2.763,7.093
3235,3.540,11.109,1513,5.165,7.745,8.657,10.416,13.982,14.794,1.348,0.085,3.855,5.822
3236,4.117,9.972,1513,5.165,7.745,8.657,10.416,13.982,14.794,1.313,0.080,2.750,5.828
3237,5.689,11.273,1574,5.165,7.745,8.657,10.416,13.982,14.794,1.375,0.079,2.781,7.038
3238,4.864,11.392,1574,5.165,7.745,8.657,10.417,13.981,14.794,1.416,0.087,3.982,5.907
3239,4.913,10.304,1571,5.165,7.744,8.657,10.417,13.981,14.793,1.439,0.078,2.804,5.983
3240,5.505,11.419,1571,5.165,7.744,8.657,10.417,13.981,14.793,1.405,0.078,2.805,7.131
3241,5.288,11.612,1571,5.165,7.744,8.657,10.417,13.981,14.793,1.412,0.082,2.820,7.298
3242,5.231,8.953,1555,5.165,7.744,8.657,10.417,13.981,14.793,1.292,0.081,2.384,5.196
3243,6.090,10.173,1555,5.165,7.744,8.657,10.417,13.981,14.793,1.310,0.078,2.377,6.408
3244,5.838,9.705,1537,5.166,7.744,8.657,10.416,13.981,14.793,1.171,0.088,3.528,4.918
3245,4.304,8.528,1537,5.165,7.744,8.657,10.416,13.981,14.793,1.184,0.079,2.347,4.918
3246,4.837,9.693,1537,5.165,7.744,8.657,10.416,13.980,14.792,1.193,0.079,2.358,6.064
3247,4.758,7.920,1591,5.165,7.744,8.656,10.415,13.980,14.792,1.136,0.110,2.173,4.502
3248,4.538,7.975,1591,5.165,7.744,8.656,10.414,13.980,14.792,1.208,0.099,2.163,4.505
3249,5.425,9.345,1591,5.165,7.744,8.656,10.414,13.980,14.792,1.215,0.098,2.150,5.882
3250,3.557,9.970,1581,5.165,7.744,8.656,10.414,13.980,14.792,2.528,0.092,2.388,4.963
3251,4.907,9.705,1581,5.164,7.743,8.656,10.413,13.980,14.792,1.168,0.076,2.381,6.080
3252,7.191,8.611,1581,5.165,7.743,8.656,10.413,13.980,14.792,1.156,0.082,2.368,5.005
3253,3.735,10.392,1580,5.165,7.743,8.656,10.413,13.980,14.791,1.304,0.080,2.557,6.451
3254,3.710,10.358,1580,5.164,7.743,8.656,10.413,13.980,14.791,1.318,0.085,3.714,5.240
3255,3.574,9.130,1580,5.164,7.743,8.656,10.413,13.980,14.791,1.261,0.077,2.551,5.242
3256,3.913,10.348,1568,5.163,7.743,8.656,10.412,13.980,14.791,1.289,0.094,2.558,6.408
3257,3.992,9.334,1568,5.163,7.743,8.656,10.412,13.980,14.791,1.389,0.089,2.568,5.288
3258,3.997,9.017,1568,5.163,7.743,8.656,10.412,13.980,14.791,1.083,0.080,2.567,5.287
3259,4.865,9.775,1543,5.163,7.743,8.656,10.412,13.980,14.791,1.162,0.099,2.378,6.136
3260,4.270,8.578,1554,5.162,7.743,8.656,10.411,13.980,14.790,1.213,0.081,2.362,4.922
3261,4.463,8.522,1554,5.162,7.743,8.656,10.410,13.980,14.790,1.156,0.076,2.361,4.929
3262,5.358,9.095,1527,5.162,7.743,8.656,10.410,13.980,14.790,1.222,0.097,2.524,5.252
3263,4.812,9.281,1527,5.162,7.743,8.656,10.410,13.979,14.790,1.386,0.079,2.510,5.307
3264,4.099,10.102,1538,5.162,7.742,8.656,10.410,13.979,14.790,1.198,0.077,2.518,6.309
3265,3.649,9.143,1538,5.161,7.742,8.656,10.409,13.979,14.790,1.192,0.098,2.542,5.310
3266,4.231,10.535,1593,5.161,7.742,8.656,10.409,13.979,14.790,2.577,0.081,2.539,5.337
3267,4.710,10.478,1593,5.161,7.742,8.656,10.409,13.979,14.789,1.293,0.079,2.540,6.566
3268,3.794,9.445,1583,5.160,7.742,8.656,10.409,13.979,14.789,1.231,0.114,2.603,5.497
3269,3.978,10.889,1583,5.160,7.742,8.656,10.409,13.979,14.789,1.338,0.109,2.585,6.857
3270,5.490,10.099,1562,5.160,7.742,8.656,10.409,13.979,14.789,1.281,0.080,2.398,6.340
3271,5.184,8.768,1562,5.160,7.742,8.656,10.408,13.979,14.789,1.187,0.077,2.381,5.123
3272,5.383,10.123,1562,5.160,7.742,8.656,10.408,13.979,14.789,1.244,0.078,2.411,6.389
3273,5.698,9.939,1544,5.160,7.742,8.656,10.408,13.979,14.789,1.181,0.085,3.491,5.182
3274,3.573,8.920,1544,5.160,7.742,8.656,10.408,13.978,14.788,1.277,0.085,2.377,5.180
3275,3.709,9.971,1544,5.159,7.741,8.656,10.408,13.978,14.788,1.193,0.079,2.380,6.319
3276,3.631,8.862,1544,5.159,7.741,8.656,10.407,13.978,14.788,1.204,0.096,2.389,5.174
3277,3.587,9.385,1528,5.158,7.741,8.656,10.407,13.978,14.788,2.409,0.079,2.157,4.740
3278,4.935,9.752,1528,5.158,7.741,8.656,10.407,13.978,14.788,1.157,0.079,3.772,4.744
3279,4.225,8.875,1514,5.158,7.741,8.655,10.406,13.978,14.788,1.185,0.076,2.380,5.233
3280,4.379,10.100,1514,5.158,7.741,8.655,10.406,13.978,14.787,1.169,0.078,2.367,6.487
3281,6.005,10.057,1514,5.158,7.741,8.655,10.406,13.978,14.787,1.180,0.099,3.539,5.239
3282,3.604,8.981,1514,5.158,7.741,8.655,10.406,13.978,14.787,1.252,0.084,2.376,5.269
3283,4.883,10.867,1498,5.158,7.740,8.655,10.406,13.978,14.787,1.278,0.078,2.578,6.934
3284,4.021,9.639,1498,5.157,7.740,8.655,10.405,13.977,14.787,1.290,0.093,2.578,5.678
3285,4.062,10.874,1575,5.157,7.740,8.655,10.406,13.977,14.787,2.519,0.074,2.580,5.701
3286,5.258,10.902,1575,5.157,7.740,8.655,10.406,13.977,14.787,1.371,0.079,2.584,6.868
3287,4.230,10.871,1575,5.157,7.740,8.655,10.406,13.977,14.786,1.351,0.089,3.751,5.679
3288,4.277,9.737,1575,5.156,7.739,8.655,10.406,13.977,14.786,1.370,0.082,2.587,5.699
3289,6.047,11.097,1576,5.157,7.739,8.655,10.406,13.977,14.786,1.394,0.091,2.631,6.980
3290,4.495,11.036,1576,5.156,7.739,8.655,10.406,13.976,14.786,1.426,0.089,3.761,5.760
3291,4.422,8.932,1538,5.156,7.739,8.655,10.406,13.976,14.786,1.232,0.078,2.371,5.251
3292,7.025,10.176,1538,5.157,7.739,8.655,10.406,13.976,14.786,1.258,0.076,2.380,6.462
